client_id,first_name,last_name,date_of_birth,gender,country,region,satisfaction_score,age,client_ref,total_properties,total_spend,avg_price,client_type_Individual,acquisition_purpose_Investment,loan_applied_Yes,referral_channel_Client,referral_channel_Website,region_encoded,country_encoded,cluster
C1545,Elizabeth,Price,1992-11-23,F,USA,California,1,34,C1545,3,1101811.15,367270.3833333333,True,True,True,False,True,8,9,0
C1546,Sarah,Scott,1966-06-06,F,Mexico,Puebla,4,60,C1546,4,1161022.51,290255.6275,True,False,True,False,False,39,6,3
C1547,Margaret,Martin,1975-04-03,F,USA,Florida,2,51,C1547,4,1199337.46,299834.365,True,False,True,False,False,14,9,0
C1548,Telnox,Co,1967-12-26,M,USA,California,2,59,C1548,3,615223.03,205074.34333333335,False,False,True,False,True,8,9,0
C1549,Gary,Reyes,1961-06-15,M,Mexico,Nuevo Leon,4,65,C1549,3,837044.35,279014.7833333333,True,False,False,True,False,33,6,3
C1550,Jason,Rogers,1998-10-01,M,USA,California,2,28,C1550,4,1368767.79,342191.9475,True,False,False,False,False,8,9,0
C1551,Aaron,Howard,1991-05-17,M,USA,California,2,35,C1551,3,1252240.69,417413.5633333333,True,False,False,False,False,8,9,2
C1552,Peter,Wilson,1947-04-20,M,USA,California,2,79,C1552,4,1356450.7000000002,339112.67500000005,True,True,True,False,False,8,9,0
C1553,Horizon,Co,1990-03-27,M,USA,Utah,4,36,C1553,3,979536.36,326512.12,False,False,False,False,False,48,9,3
C1554,Gregory,Cox,1998-03-04,M,Germany,Bavaria,1,28,C1554,3,742034.24,247344.74666666667,True,False,False,False,True,3,5,0
C1555,Julia,Martin,1946-04-25,F,UK,England,5,80,C1555,4,1233852.38,308463.095,True,False,False,False,True,12,8,0
C1556,Grace,Wood,1982-11-20,F,USA,Colorado,2,44,C1556,4,1215734.71,303933.6775,True,True,False,False,False,11,9,0
C1557,Joan,Griffin,1942-03-15,F,USA,New York,2,84,C1557,3,955054.1799999999,318351.3933333333,True,False,True,False,True,27,9,0
C1558,Tyler,Phillips,1944-03-12,M,Mexico,Baja California,4,82,C1558,3,1482069.56,494023.1866666667,True,False,False,False,True,2,6,2
C1559,Sara,Mitchell,1975-03-27,F,UK,England,2,51,C1559,3,1345808.87,448602.9566666667,True,False,False,False,True,12,8,2
C1560,Christina,Hughes,1940-07-15,F,USA,California,4,86,C1560,3,1052677.5699999998,350892.52333333326,True,False,True,True,False,8,9,0
C1561,Jeffrey,Green,1964-04-28,M,Mexico,Nuevo Leon,5,62,C1561,3,1135294.51,378431.50333333336,True,True,False,False,False,33,6,3
C1562,Maria,Morris,1987-07-05,F,USA,California,4,39,C1562,3,1179775.32,393258.44,True,False,False,True,False,8,9,2
C1563,Susan,Baker,1987-06-18,F,USA,Utah,5,39,C1563,3,979729.05,326576.35000000003,True,False,False,False,True,48,9,3
C1564,Jason,Wood,1964-11-06,M,USA,Washington,5,62,C1564,3,1595925.43,531975.1433333333,True,True,False,False,True,53,9,2
C1565,Kenneth,Bennett,1980-08-08,M,Mexico,Jalisco,4,46,C1565,4,1140899.22,285224.805,True,False,False,False,False,19,6,0
C1566,Anthony,Wilson,1995-01-01,M,USA,California,3,31,C1566,4,1450240.65,362560.1625,True,False,False,False,True,8,9,2
C1567,Frank,Wilson,1977-10-11,M,USA,Georgia,4,49,C1567,4,1594452.6199999999,398613.15499999997,True,False,False,True,False,15,9,2
C1568,Betty,Owens,1990-03-06,F,USA,California,5,36,C1568,3,1373808.0899999999,457936.02999999997,True,False,False,False,True,8,9,2
C1569,Pamela,Turner,1993-11-05,F,USA,California,1,33,C1569,3,1175242.5499999998,391747.5166666666,True,True,True,False,True,8,9,0
C1570,Amanda,Williams,1963-12-27,F,USA,Ohio,5,63,C1570,4,1469638.4,367409.6,True,False,False,False,True,35,9,2
C1571,Ethan,Morales,1978-06-03,M,USA,California,2,48,C1571,4,1243439.96,310859.99,True,False,False,False,True,8,9,0
C1572,Donald,Baker,1960-06-10,M,Australia,Queensland,3,66,C1572,4,886149.52,221537.38,True,False,False,False,False,41,0,1
C1573,Amanda,Richardson,1946-05-07,F,USA,California,1,80,C1573,4,1175839.94,293959.985,True,False,False,False,True,8,9,0
C1574,Gary,Morris,1984-08-14,M,USA,California,4,42,C1574,3,1195224.9,398408.3,True,False,False,False,True,8,9,2
C1575,Paul,Freeman,2000-12-19,M,USA,California,2,26,C1575,4,1395067.1600000001,348766.79000000004,True,False,False,False,True,8,9,2
C1576,Heather,Cook,1977-09-28,F,USA,Nevada,3,49,C1576,4,1359536.24,339884.06,True,True,True,False,True,25,9,2
C1577,Ethan,Edwards,1983-02-15,M,Germany,Bavaria,3,43,C1577,3,1427933.58,475977.86000000004,True,False,False,False,True,3,5,2
C1578,Mark,Turner,1996-03-12,M,USA,California,2,30,C1578,3,765431.01,255143.67,True,True,False,False,True,8,9,0
C1579,Robert,Bell,1945-10-03,M,USA,Arizona,4,81,C1579,4,1101753.5899999999,275438.39749999996,True,True,False,False,True,1,9,0
C1580,Jordan,Martin,1997-12-05,M,USA,Georgia,1,29,C1580,4,1008834.66,252208.665,True,True,True,False,True,15,9,0
C1581,James,Reyes,1950-11-08,M,USA,California,1,76,C1581,3,1123364.22,374454.74,True,True,False,False,True,8,9,0
C1582,Harold,Baker,1955-08-20,M,France,Ile-de-France,4,71,C1582,3,1030269.01,343423.00333333336,True,False,True,True,False,18,4,1
C1583,Peter,Scott,1968-01-03,M,USA,California,2,58,C1583,4,1378030.61,344507.6525,True,False,False,False,False,8,9,0
C1584,Nexus,Co,1985-08-12,M,France,Brittany,1,41,C1584,3,1199226.44,399742.14666666667,False,True,True,False,True,6,4,1
C1585,Kevin,Watson,1960-10-10,M,Canada,Ontario,5,66,C1585,4,1480011.91,370002.9775,True,False,False,False,True,36,2,1
C1586,Carolyn,Roberts,1967-01-21,F,Germany,Berlin,3,59,C1586,3,1116579.83,372193.2766666667,True,False,False,False,True,4,5,1
C1587,Carl,Cooper,1943-12-02,M,Canada,Quebec,4,83,C1587,3,743057.13,247685.71,True,True,True,False,False,40,2,1
C1588,Patricia,Thomas,1980-10-25,F,USA,Utah,5,46,C1588,3,957201.31,319067.10333333333,True,True,False,False,True,48,9,3
C1589,Christina,Ward,1953-08-12,F,USA,California,4,73,C1589,3,1380536.7000000002,460178.9000000001,True,True,False,False,False,8,9,2
C1590,Elara,Co,1979-06-19,F,USA,Oregon,1,47,C1590,4,1470403.6,367600.9,False,False,False,False,True,37,9,3
C1591,Christine,Brooks,1971-08-15,F,USA,California,4,55,C1591,4,1676312.98,419078.245,True,True,False,False,True,8,9,2
C1592,Heather,Allen,1975-06-01,F,USA,Texas,2,51,C1592,4,878452.1900000001,219613.04750000002,True,True,True,False,False,47,9,3
C1593,Anthony,Williams,1975-08-05,M,USA,California,1,51,C1593,4,825960.49,206490.1225,True,False,False,False,True,8,9,0
C1594,Kathleen,Green,1969-10-24,F,USA,Colorado,2,57,C1594,4,1522994.53,380748.6325,True,False,False,False,False,11,9,2
C1595,Charles,Reed,1955-08-20,M,USA,California,5,71,C1595,4,1310147.8599999999,327536.96499999997,True,False,False,False,True,8,9,0
C1596,Frank,Hall,1979-11-10,M,Germany,Berlin,4,47,C1596,3,1642954.44,547651.48,True,True,False,False,True,4,5,2
C1597,Rachel,Cox,1949-12-28,F,USA,Nevada,4,77,C1597,4,1155778.2,288944.55,True,True,True,False,True,25,9,0
C1598,Angela,Adams,1940-06-23,F,USA,Georgia,4,86,C1598,3,1163931.67,387977.2233333333,True,False,True,False,False,15,9,2
C1599,Stephanie,Thompson,1980-11-19,F,USA,Virginia,5,46,C1599,3,1321031.17,440343.7233333333,True,True,True,False,True,50,9,3
C1600,Jennifer,Rogers,1968-02-13,F,Belgium,Wallonia,5,58,C1600,4,1237164.36,309291.09,True,False,False,False,True,52,1,1
C1601,Tiffany,Parker,1996-08-13,F,Russia,Krasnodar Krai,3,30,C1601,3,829078.01,276359.33666666667,True,False,False,False,True,21,7,0
C1602,Harold,Turner,1986-11-01,M,USA,Nevada,4,40,C1602,4,1676863.99,419215.9975,True,True,False,False,True,25,9,2
C1603,Hannah,Rogers,1962-09-07,F,UK,England,5,64,C1603,4,1077719.71,269429.9275,True,False,False,False,True,12,8,0
C1604,Ronald,Kim,1949-09-10,M,USA,Texas,4,77,C1604,3,1050264.24,350088.08,True,False,False,False,True,47,9,3
C1605,Joshua,Collins,1999-01-21,M,UK,England,4,27,C1605,4,1170783.34,292695.835,True,True,True,False,True,12,8,0
C1606,Zachary,Howard,1965-03-20,M,USA,Washington,1,61,C1606,3,917562.71,305854.23666666663,True,False,True,False,False,53,9,3
C1607,Emma,Hall,1963-03-11,F,USA,California,3,63,C1607,3,829294.5700000001,276431.5233333334,True,False,False,False,False,8,9,0
C1608,Heather,Pierce,1999-11-14,F,UK,England,4,27,C1608,3,1431381.65,477127.2166666666,True,False,True,False,True,12,8,2
C1609,Justin,Reed,1964-10-02,M,USA,California,2,62,C1609,3,804844.43,268281.4766666667,True,True,False,False,True,8,9,0
C1610,Kenneth,White,1967-03-23,M,USA,California,3,59,C1610,4,1249167.74,312291.935,True,True,False,False,True,8,9,0
C1611,Sarah,Bryant,1975-09-02,F,USA,Nevada,4,51,C1611,4,1072189.52,268047.38,True,True,False,False,True,25,9,0
C1612,Jason,Price,1990-02-25,M,USA,California,1,36,C1612,3,766554.56,255518.18666666668,True,False,False,False,False,8,9,0
C1613,Ryan,Griffin,1998-01-08,M,Denmark,Southern Denmark,2,28,C1613,4,1608368.22,402092.055,True,False,True,False,False,45,3,1
C1614,Julie,Williams,1968-05-16,F,USA,Utah,4,58,C1614,3,822155.05,274051.68333333335,True,True,False,False,True,48,9,3
C1615,Jason,Mitchell,1963-08-01,M,USA,Utah,5,63,C1615,3,857125.52,285708.50666666665,True,False,False,False,False,48,9,3
C1616,Aaron,Nelson,1991-09-01,M,UK,Wales,5,35,C1616,4,1344053.71,336013.4275,True,True,True,False,True,51,8,3
C1617,Michelle,Baker,1952-10-09,F,USA,California,3,74,C1617,3,776005.5,258668.5,True,False,False,False,True,8,9,0
C1618,Linda,Price,1962-11-22,F,USA,Washington,2,64,C1618,4,1356655.6800000002,339163.92000000004,True,False,True,False,True,53,9,3
C1619,Jason,Baker,1952-10-24,M,Belgium,Wallonia,2,74,C1619,4,1390206.46,347551.615,True,False,False,False,True,52,1,1
C1620,Jacob,Morales,1944-05-07,M,USA,California,1,82,C1620,3,788250.3500000001,262750.1166666667,True,False,True,False,True,8,9,0
C1621,Carl,Wood,1954-06-15,M,USA,Oregon,2,72,C1621,3,739739.97,246579.99,True,True,False,False,False,37,9,3
C1622,Angela,Taylor,1961-02-01,F,USA,Oregon,1,65,C1622,3,1054193.3599999999,351397.7866666666,True,False,True,False,True,37,9,3
C1623,Julia,Hall,1994-01-12,F,USA,Oregon,4,32,C1623,3,1060233.46,353411.1533333333,True,False,False,False,True,37,9,3
C1624,Jennifer,Stewart,1951-01-04,F,USA,California,4,75,C1624,4,1943363.94,485840.985,True,False,True,False,True,8,9,2
C1625,Harold,Wright,2000-02-03,M,Australia,Western Australia,4,26,C1625,3,910587.85,303529.2833333333,True,False,False,False,False,54,0,1
C1626,Jennifer,Morales,1970-02-24,F,France,Provence,2,56,C1626,3,1225657.22,408552.4066666667,True,False,True,False,True,38,4,1
C1627,David,Bryant,1973-08-14,M,USA,California,1,53,C1627,3,1275226.77,425075.59,True,True,False,False,True,8,9,2
C1628,Lumina,Co,1993-10-13,F,France,Normandy,4,33,C1628,3,800299.08,266766.36,False,False,True,False,True,28,4,1
C1629,Stephanie,Roberts,1956-08-26,F,USA,Utah,5,70,C1629,3,789150.05,263050.01666666666,True,False,False,False,False,48,9,3
C1630,Grandis,Co,1994-05-06,F,USA,Virginia,1,32,C1630,3,1206881.92,402293.9733333333,False,True,True,False,True,50,9,3
C1631,Joan,Patterson,1966-03-12,F,UK,Northern Ireland,5,60,C1631,4,1683720.2,420930.05,True,False,False,False,True,31,8,2
C1632,Victoria,Wright,1963-07-12,F,USA,California,3,63,C1632,4,1425130.6800000002,356282.67000000004,True,True,True,False,False,8,9,2
C1633,Sara,Bennett,1977-07-03,F,Canada,Ontario,2,49,C1633,3,847190.3300000001,282396.7766666667,True,False,False,False,True,36,2,1
C1634,Sara,King,1944-01-11,F,USA,Georgia,2,82,C1634,4,1044217.01,261054.2525,True,True,False,False,True,15,9,0
C1635,Lawrence,Moore,1948-04-27,M,France,Brittany,1,78,C1635,4,1104480.44,276120.11,True,False,False,False,True,6,4,1
C1636,Zynex,Co,1987-01-10,F,USA,Arizona,5,39,C1636,3,1171439.72,390479.9066666667,False,False,True,False,True,1,9,2
C1637,Jacob,Cook,1969-02-11,M,Mexico,Nuevo Leon,5,57,C1637,3,1333020.46,444340.1533333333,True,False,False,False,False,33,6,2
C1638,Cynthia,Peterson,1978-12-14,F,France,Occitanie,1,48,C1638,3,1047895.71,349298.57,True,True,True,False,False,34,4,1
C1639,Ronald,Smith,1943-09-26,M,USA,Colorado,1,83,C1639,4,1088561.44,272140.36,True,False,False,False,True,11,9,0
C1640,Helen,Adams,1966-11-04,F,USA,California,1,60,C1640,4,1172146.65,293036.6625,True,False,True,False,True,8,9,0
C1641,Charles,Phillips,1972-02-14,M,USA,Utah,1,54,C1641,4,1898878.08,474719.52,True,False,False,False,False,48,9,2
C1642,Maria,Adams,1981-07-20,F,Canada,British Columbia,5,45,C1642,4,1441785.62,360446.405,True,False,False,False,True,5,2,1
C1643,Carl,Rogers,1978-01-09,M,France,Ile-de-France,4,48,C1643,3,1182889.92,394296.63999999996,True,False,False,False,False,18,4,1
C1644,Megan,Freeman,1944-06-22,F,USA,California,1,82,C1644,4,1312822.17,328205.5425,True,False,False,True,False,8,9,0
C1645,Shirley,Chavez,1995-02-08,F,Australia,New South Wales,1,31,C1645,4,1503973.21,375993.3025,True,True,False,False,True,26,0,1
C1646,Billy,Patterson,1998-06-10,M,USA,Washington,4,28,C1646,3,972186.46,324062.1533333333,True,True,True,False,False,53,9,3
C1647,Paul,Stone,1945-11-25,M,USA,Ohio,4,81,C1647,3,1316368.95,438789.64999999997,True,False,True,False,False,35,9,2
C1648,Julia,Wood,1949-09-21,F,Australia,New South Wales,3,77,C1648,3,1282946.7,427648.89999999997,True,False,False,False,True,26,0,1
C1649,Melissa,Price,1982-03-02,F,USA,Oregon,4,44,C1649,4,1540887.81,385221.9525,True,False,True,False,False,37,9,2
C1650,Edward,Griffin,1969-04-01,M,USA,Washington,2,57,C1650,3,1065238.5,355079.5,True,True,False,False,True,53,9,3
C1651,Ryan,Bell,1945-11-19,M,USA,California,4,81,C1651,3,962066.4199999999,320688.80666666664,True,True,False,False,True,8,9,0
C1652,Paul,Weaver,1964-01-15,M,USA,Nevada,4,62,C1652,3,1078933.8,359644.60000000003,True,True,True,True,False,25,9,3
C1653,Sara,White,1974-08-02,F,USA,Colorado,4,52,C1653,4,957106.48,239276.62,True,True,True,False,True,11,9,0
C1654,Judith,Brooks,1968-04-05,F,USA,California,1,58,C1654,4,1250065.3800000001,312516.34500000003,True,False,False,False,True,8,9,0
C1655,Sara,Cox,1965-05-16,F,USA,Texas,2,61,C1655,3,974749.8,324916.60000000003,True,True,False,False,True,47,9,3
C1656,Jacob,Baker,1991-05-05,M,Belgium,Wallonia,4,35,C1656,4,1401657.84,350414.46,True,True,True,False,True,52,1,1
C1657,Donald,Kim,1958-05-19,M,USA,California,2,68,C1657,4,1316624.69,329156.1725,True,False,False,False,True,8,9,0
C1658,Ronald,Patterson,1970-08-07,M,USA,California,5,56,C1658,4,1243178.6,310794.65,True,False,False,False,False,8,9,0
C1659,Joshua,Thompson,1946-09-05,M,Denmark,Zealand,4,80,C1659,4,1576416.87,394104.2175,True,False,False,False,True,56,3,1
C1660,Henry,Richardson,1940-04-27,M,USA,Nevada,4,86,C1660,4,1330046.48,332511.62,True,False,True,False,True,25,9,0
C1661,Ronald,Cox,1975-08-20,M,USA,Washington,4,51,C1661,3,1511063.27,503687.75666666665,True,False,False,False,False,53,9,2
C1662,Gary,Montgomery,1967-05-16,M,Russia,Tatarstan,4,59,C1662,4,1505862.74,376465.685,True,False,False,False,True,46,7,3
C1663,Joshua,Garcia,1977-05-13,M,USA,Colorado,3,49,C1663,3,926064.21,308688.07,True,True,False,False,False,11,9,0
C1664,Judith,Hayes,1969-07-25,F,France,Occitanie,5,57,C1664,3,1390001.73,463333.91,True,True,False,False,False,34,4,1
C1665,Harold,Bell,1995-12-16,M,USA,Arizona,5,31,C1665,4,966971.19,241742.7975,True,False,False,False,True,1,9,0
C1666,Brenda,Edwards,1962-09-08,F,USA,Ohio,2,64,C1666,3,706503.5900000001,235501.19666666668,True,False,False,False,True,35,9,0
C1667,Stephanie,Cook,1967-11-14,F,USA,California,4,59,C1667,3,831811.52,277270.50666666665,True,True,False,False,False,8,9,0
C1668,Scott,Green,1957-11-12,M,Australia,Victoria,5,69,C1668,4,1046863.21,261715.8025,True,False,False,False,True,49,0,1
C1669,Steven,Collins,1960-04-07,M,Canada,Alberta,3,66,C1669,4,948271.3400000001,237067.83500000002,True,True,True,False,False,0,2,1
C1670,Angela,Watson,1970-12-09,F,USA,Colorado,3,56,C1670,4,1356021.03,339005.2575,True,False,True,False,True,11,9,0
C1671,Ashley,Howard,1948-09-13,F,USA,California,3,78,C1671,4,1329236.75,332309.1875,True,False,False,False,False,8,9,0
C1672,Jacqueline,Morales,1974-04-09,F,USA,Nevada,4,52,C1672,3,728363.1699999999,242787.7233333333,True,True,False,False,True,25,9,0
C1673,Katherine,Martin,1992-03-04,F,USA,Washington,1,34,C1673,4,1803634.76,450908.69,True,False,True,False,True,53,9,2
C1674,Emily,Jackson,1941-12-22,F,USA,California,5,85,C1674,4,1614623.53,403655.8825,True,False,True,False,True,8,9,2
C1675,Emma,Reyes,1985-04-08,F,Canada,Alberta,5,41,C1675,3,918037.6799999999,306012.56,True,True,False,False,True,0,2,1
C1676,Amy,Allen,1999-09-19,F,USA,Washington,2,27,C1676,4,1251637.0,312909.25,True,False,False,False,True,53,9,3
C1677,Kevin,Thomas,1964-12-20,M,USA,Texas,1,62,C1677,3,942915.1799999999,314305.06,True,False,True,False,True,47,9,3
C1678,Gary,Sanders,1961-03-06,M,USA,California,1,65,C1678,3,1377654.29,459218.0966666667,True,False,True,False,False,8,9,2
C1679,Christina,Nelson,1986-02-28,F,USA,Nevada,4,40,C1679,3,1194618.9,398206.3,True,True,False,False,True,25,9,2
C1680,Danielle,Howard,1999-09-25,F,USA,California,4,27,C1680,3,665078.77,221692.92333333334,True,True,False,False,False,8,9,0
C1681,Carl,Alexander,1961-07-27,M,USA,Oregon,3,65,C1681,4,1408304.94,352076.235,True,False,True,True,False,37,9,3
C1682,Amanda,Brooks,1987-04-11,F,USA,Nevada,2,39,C1682,4,1469905.41,367476.3525,True,False,False,False,True,25,9,2
C1683,Amber,Patterson,1999-11-19,F,USA,Oregon,1,27,C1683,4,1410114.6,352528.65,True,True,False,True,False,37,9,3
C1684,Grace,Cooper,1977-07-01,F,USA,Colorado,4,49,C1684,4,1109440.17,277360.0425,True,True,False,False,True,11,9,0
C1685,Kathleen,Parker,1977-05-16,F,USA,California,5,49,C1685,3,1109623.75,369874.5833333333,True,False,False,False,False,8,9,0
C1686,David,Howard,1977-01-25,M,USA,California,2,49,C1686,4,1214377.82,303594.455,True,True,True,False,False,8,9,0
C1687,Eric,Anderson,1967-05-15,M,USA,California,4,59,C1687,4,1026117.62,256529.405,True,False,True,False,True,8,9,0
C1688,Amanda,Flores,1996-04-28,F,USA,Oregon,5,30,C1688,3,1314384.27,438128.09,True,False,False,True,False,37,9,2
C1689,Virginia,King,1985-01-26,F,USA,Oregon,1,41,C1689,3,896100.8,298700.26666666666,True,True,True,True,False,37,9,3
C1690,Terry,Martin,1951-08-18,M,Denmark,North Denmark,2,75,C1690,3,1662639.06,554213.02,True,False,True,False,False,29,3,2
C1691,Robert,Reed,1946-03-25,M,USA,Arizona,5,80,C1691,4,1212731.6,303182.9,True,False,False,False,True,1,9,0
C1692,Joseph,Patterson,1991-03-08,M,Canada,Ontario,5,35,C1692,4,1165619.9100000001,291404.97750000004,True,False,True,False,False,36,2,1
C1693,Donald,Turner,1990-11-20,M,Belgium,Flanders,1,36,C1693,4,1557035.08,389258.77,True,False,False,False,True,13,1,1
C1694,Gloria,Foster,1957-07-18,F,USA,Virginia,5,69,C1694,4,1457395.73,364348.9325,True,False,False,False,False,50,9,3
C1695,Tiffany,Peterson,1955-12-13,F,Belgium,Flanders,5,71,C1695,3,975866.19,325288.73,True,False,False,False,True,13,1,1
C1696,Emily,Jones,1987-02-20,F,USA,Florida,1,39,C1696,4,1316025.35,329006.3375,True,False,False,False,True,14,9,0
C1697,Maria,Brown,1980-08-07,F,Belgium,Brussels,2,46,C1697,4,802813.26,200703.315,True,False,False,True,False,7,1,1
C1698,Zachary,Stone,1950-12-05,M,UK,Northern Ireland,4,76,C1698,3,764529.97,254843.32333333333,True,False,True,False,True,31,8,0
C1699,Peter,Phillips,1969-07-15,M,Australia,Western Australia,3,57,C1699,4,1161971.24,290492.81,True,False,True,False,False,54,0,1
C1700,Nicholas,Young,1943-11-04,M,USA,Nevada,3,83,C1700,4,1293648.37,323412.0925,True,False,False,False,True,25,9,0
C1701,Karen,Montgomery,1982-06-27,F,USA,Arizona,1,44,C1701,3,916043.72,305347.9066666667,True,False,False,False,True,1,9,0
C1702,Frank,Alexander,1990-01-04,M,USA,Washington,5,36,C1702,3,1259181.49,419727.16333333333,True,True,True,False,True,53,9,3
C1703,Gerald,Cox,1999-08-13,M,USA,Texas,4,27,C1703,3,868665.77,289555.25666666665,True,True,False,False,False,47,9,3
C1704,Susan,Flores,1963-02-15,F,Denmark,Capital Region,4,63,C1704,3,1131490.6400000001,377163.5466666667,True,False,False,False,False,9,3,1
C1705,Kenneth,Howard,1979-11-23,M,USA,Virginia,3,47,C1705,3,1031987.6799999999,343995.8933333333,True,True,True,False,True,50,9,3
C1706,Matthew,Jordan,1976-05-13,M,USA,California,3,50,C1706,4,1417221.48,354305.37,True,False,True,False,True,8,9,2
C1707,Adam,Allen,1973-09-19,M,USA,Georgia,1,53,C1707,3,770609.62,256869.87333333332,True,False,True,False,True,15,9,0
C1708,Andrea,Wilson,1986-08-06,F,Germany,Hesse,1,40,C1708,3,854426.52,284808.84,True,False,True,False,False,17,5,1
C1709,Danielle,Cox,1946-08-09,F,USA,Arizona,3,80,C1709,3,1336416.1600000001,445472.0533333334,True,True,False,False,False,1,9,2
C1710,Joe,Flores,1957-05-26,M,Canada,Alberta,2,69,C1710,3,1027918.12,342639.37333333335,True,True,True,False,True,0,2,1
C1711,Debra,Hayes,1981-08-24,F,USA,California,3,45,C1711,4,1015613.11,253903.2775,True,True,True,False,True,8,9,0
C1712,Ryan,Turner,1971-03-04,M,France,Occitanie,5,55,C1712,4,1280242.15,320060.5375,True,False,False,False,True,34,4,1
C1713,Julia,Cook,1981-02-08,F,USA,Oregon,1,45,C1713,4,1401670.4500000002,350417.61250000005,True,False,False,False,True,37,9,3
C1714,Nathan,Brooks,1948-07-05,M,USA,Colorado,3,78,C1714,4,1054289.58,263572.395,True,False,False,False,True,11,9,0
C1715,Hannah,Watson,1963-04-13,F,USA,Florida,3,63,C1715,4,987214.1799999999,246803.54499999998,True,False,True,False,False,14,9,0
C1716,Michelle,Montgomery,1980-10-13,F,USA,California,1,46,C1716,3,1027286.48,342428.82666666666,True,False,False,False,True,8,9,0
C1717,Martha,Thomas,1941-12-21,F,USA,California,4,85,C1717,3,915606.0700000001,305202.0233333334,True,False,True,False,True,8,9,0
C1718,Janet,Peterson,1995-01-06,F,USA,California,1,31,C1718,4,1362121.47,340530.3675,True,False,False,False,True,8,9,0
C1719,Halcyon,Co,1960-05-10,M,USA,Florida,2,66,C1719,3,1178759.88,392919.95999999996,False,False,False,False,False,14,9,0
C1720,Danielle,Kim,1996-10-10,F,USA,California,5,30,C1720,4,1396671.77,349167.9425,True,False,True,False,True,8,9,2
C1721,Carl,Weaver,1986-12-10,M,USA,Nevada,2,40,C1721,4,1282729.71,320682.4275,True,False,False,False,False,25,9,0
C1722,Jacqueline,Morris,1982-11-23,F,USA,Nevada,3,44,C1722,4,1676365.72,419091.43,True,False,False,False,True,25,9,2
C1723,Carol,Allen,1998-02-02,F,Canada,Quebec,2,28,C1723,4,1084602.42,271150.605,True,False,True,False,False,40,2,1
C1724,Justin,Cook,1956-06-19,M,USA,Virginia,4,70,C1724,4,1646338.3599999999,411584.58999999997,True,False,False,False,True,50,9,3
C1725,Sharon,Patterson,1959-01-12,F,USA,Nevada,3,67,C1725,4,1352500.23,338125.0575,True,False,True,False,True,25,9,0
C1726,Diane,Scott,1948-08-15,F,UK,Northern Ireland,3,78,C1726,3,1141107.24,380369.08,True,False,False,False,True,31,8,3
C1727,Katherine,Morales,1945-12-06,F,USA,New York,3,81,C1727,4,1563834.42,390958.605,True,False,False,False,True,27,9,2
C1728,Kimberly,Garcia,1944-03-08,F,USA,Oregon,3,82,C1728,4,1436312.58,359078.145,True,False,True,True,False,37,9,3
C1729,Robert,Richardson,1955-06-26,M,Canada,British Columbia,3,71,C1729,3,956356.54,318785.51333333337,True,False,True,False,True,5,2,1
C1730,Jeffrey,Young,1979-11-22,M,Mexico,Puebla,5,47,C1730,3,796432.48,265477.49333333335,True,True,True,False,False,39,6,3
C1731,Nathan,Garcia,1971-12-19,M,USA,California,4,55,C1731,4,1172220.1099999999,293055.02749999997,True,False,True,False,True,8,9,0
C1732,Megan,Wilson,1970-07-15,F,Canada,Alberta,2,56,C1732,3,1551003.8399999999,517001.27999999997,True,True,False,False,False,0,2,1
C1733,Helen,Jones,1948-04-22,F,USA,California,3,78,C1733,4,1179975.09,294993.7725,True,False,True,False,False,8,9,0
C1734,Zachary,Roberts,1975-01-14,M,USA,California,5,51,C1734,3,1078504.94,359501.64666666667,True,False,False,False,True,8,9,0
C1735,Amber,Miller,1969-10-07,F,USA,Utah,3,57,C1735,3,1139995.98,379998.66,True,True,False,False,True,48,9,3
C1736,Ann,Cook,1989-09-21,F,USA,California,4,37,C1736,4,1482243.88,370560.97,True,True,True,False,True,8,9,2
C1737,Jennifer,Jackson,1992-12-24,F,USA,California,3,34,C1737,3,1060946.57,353648.8566666667,True,True,False,False,True,8,9,0
C1738,Sharon,Hall,1977-02-25,F,USA,California,5,49,C1738,3,861195.69,287065.23,True,False,False,False,True,8,9,0
C1739,Steven,Smith,1985-02-25,M,Russia,Novosibirsk,3,41,C1739,4,998344.48,249586.12,True,True,True,False,True,32,7,3
C1740,Ashley,Alexander,1951-09-15,F,USA,California,5,75,C1740,4,1439013.3399999999,359753.33499999996,True,False,True,False,True,8,9,2
C1741,Alexander,Wright,1976-04-18,M,USA,Virginia,5,50,C1741,4,1310713.04,327678.26,True,False,False,False,True,50,9,3
C1742,Crestwood,Co,1988-08-14,F,USA,California,5,38,C1742,3,1177856.21,392618.73666666663,False,False,False,False,False,8,9,2
C1743,Linda,Bell,1946-07-26,F,Belgium,Flanders,1,80,C1743,3,839069.28,279689.76,True,False,False,True,False,13,1,1
C1744,Brian,Green,1961-11-16,M,Russia,Krasnodar Krai,1,65,C1744,4,1320002.42,330000.605,True,True,False,False,True,21,7,0
C1745,Ann,Sanders,1976-06-21,F,USA,California,1,50,C1745,3,1261495.5,420498.5,True,False,False,False,True,8,9,2
C1746,Jennifer,Cox,1959-06-14,F,Belgium,Flanders,3,67,C1746,3,793835.85,264611.95,True,False,False,False,True,13,1,1
C1747,Bryan,Flores,1965-02-19,M,USA,Colorado,5,61,C1747,3,1016661.44,338887.14666666667,True,False,False,True,False,11,9,0
